시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,시도코드,시도명,시군구코드,시군구명,폐교명,폐교연도,학교급구분명,활용현황구분명,건물연면적,대지,담당자 부서명,담당자 전화번호,소재지도로명주소,소재지지번주소,데이터기준일자,제공기관코드,제공기관명
7530000,경기도교육청,7611000,안산교육지원청,41,경기도,273,안산시,대동초선감분교장,1990,초등학교,자체활용,929,8855,재무관리과,031-412-4652,경기도 안산시 단원구 대부황금로603,경기도 안산시 단원구 선감동667-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7631000,평택교육지원청,41,경기도,220,평택시,서탄초금각분교장,2000,초등학교,대부,914,11343,재무관리과,031-650-1274,경기도 평택시 서탄면 용소금각로438-14,경기도 평택시 서탄면 금각리286-4,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,점동초당현분교장,1996,초등학교,대부,784,9532,행정과,031-880-2364,경기도 여주시 점동면 성주로946,경기도 여주시 점동면 당진리262-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,강천초강남분교장,1999,초등학교,대부,929,12717,행정과,031-880-2364,경기도 여주시 강천면 강천로324-20,경기도 여주시 강천면 굴암리9-3,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,대신초옥촌분교장,1999,초등학교,대부,476,8879,행정과,031-880-2364,경기도 여주시 대신면 대신1로298,경기도 여주시 대신면 옥촌리830-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,강천초걸은분교장,2002,초등학교,대부,950,12256,행정과,031-880-2364,경기도 여주시 강천면 마감로117-14,경기도 여주시 강천면 걸은리625-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,점동초뇌곡분교장,2012,초등학교,대부,1110,10115,행정과,031-880-2364,경기도 여주시 점동면 성주로584,경기도 여주시 점동면 뇌곡리172-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,북내초주암분교장,2017,초등학교,대부,1124,12338,행정과,031-880-2364,경기도 여주시 북내면 주암길14,경기도 여주시 북내면 주암리173,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7661000,여주교육지원청,41,경기도,670,여주시,점동초안평분교장,2009,초등학교,미활용,712,7290,행정과,031-880-2364,경기도 여주시 점동면 안평로296,경기도 여주시 점동면 장안리478,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7679000,화성오산교육지원청,41,경기도,590,화성시,비봉초유포분교장,1992,초등학교,대부,267,4469,재무관리과,031-371-0754,경기도 화성시 비봉면 남이로당곡말길34-11,경기도 화성시 비봉면 유포리307,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7679000,화성오산교육지원청,41,경기도,590,화성시,정문초,1994,초등학교,미활용,1193,11232,재무관리과,031-371-0754,경기도 화성시 정남면 계향북길104,경기도 화성시 정남면 계향리411,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7679000,화성오산교육지원청,41,경기도,590,화성시,마산초어도분교장,1994,초등학교,대부,0,3534,재무관리과,031-371-0754,경기도 화성시 송산면 어섬길259번길64,경기도 화성시 송산면 고포리826-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7679000,화성오산교육지원청,41,경기도,590,화성시,창문초,2000,초등학교,대부,1432,13721,재무관리과,031-371-0754,경기도 화성시 남양읍 남양로1405번길9,경기도 화성시 남양읍 수화리236,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7679000,화성오산교육지원청,41,경기도,590,화성시,구.상신초,2017,초등학교,대부,3087,14229,재무관리과,031-371-0754,경기도 화성시 향남읍 상신초교길52,경기도 화성시 향남읍 상신리874,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7679000,화성오산교육지원청,41,경기도,590,화성시,서신초제부분교장,2020,초등학교,미활용,2765,14670,재무관리과,031-371-0754,경기도 화성시 서신면 제부말길74,경기도 화성시 서신면 제부리23-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7692000,광주하남교육지원청,41,경기도,610,광주시,만선초봉현분교장,1995,초등학교,대부,0,5999,재무관리과,031-760-4057,,경기도 광주시 곤지암읍 봉현리118-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7692000,광주하남교육지원청,41,경기도,610,광주시,분원초검천분교장,1995,초등학교,대부,775,7307,재무관리과,031-760-4057,경기도 광주시 남종면 산수로2600,경기도 광주시 남종면 검천리114-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7692000,광주하남교육지원청,41,경기도,610,광주시,도수초삼성분교장,1995,초등학교,자체활용,291,3094,재무관리과,031-760-4057,경기도 광주시 남종면 태허정로437-45,경기도 광주시 남종면 삼성리347,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7692000,광주하남교육지원청,41,경기도,610,광주시,탄벌초목현분교장,1995,초등학교,자체활용,0,6625,재무관리과,031-760-4057,,경기도 광주시 목현동 418-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,금왕초,1994,초등학교,대부,1088,10319,행정과,031-770-5231,경기도 양평군 양동면 양동로1112,경기도 양평군 양동면 금왕리732,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,강남초,1994,초등학교,대부,756,11613,행정과,031-770-5231,경기도 양평군 강하면 동오3길21,경기도 양평군 강하면 동오리178-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,청운초신론분교장,1994,초등학교,대부,1412,4999,행정과,031-770-5231,경기도 양평군 청운면 신론로346,경기도 양평군 청운면 신론리291-3,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,부안초명성분교장,1995,초등학교,대부,390,5040,행정과,031-770-5231,경기도 양평군 단월면 분지울2길6-4,경기도 양평군 단월면 명성리144-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,석장초,1996,초등학교,대부,1009,7452,행정과,031-770-5231,경기도 양평군 개군면 석장길60-6,경기도 양평군 개군면 석장리177,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,양평단월초산음분교장,2001,초등학교,대부,723,7175,행정과,031-770-5231,경기도 양평군 단월면 봉미산샘골길1,경기도 양평군 단월면 산음리231-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,양평부안초,2004,초등학교,대부,1110,9709,행정과,031-770-5231,경기도 양평군 단월면 단월로302-17,경기도 양평군 단월면 부안리236-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,양동초매월분교장,2007,초등학교,대부,923,8894,행정과,031-770-5231,경기도 양평군 양동면 월은길31,경기도 양평군 양동면 매월리803-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,계정초,2007,초등학교,대부,1171,8598,행정과,031-770-5231,경기도 양평군 양동면 구창말길2,경기도 양평군 양동면 계정리1000,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,양동초단석분교장,2009,초등학교,대부,1160,12566,행정과,031-770-5231,경기도 양평군 양동면 활거리길16-19,경기도 양평군 양동면 쌍학리357,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,지평초일신분교장,2011,초등학교,대부,1180,7327,행정과,031-770-5231,경기도 양평군 지평면 구둔영화체험길17,경기도 양평군 지평면 일신리674,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,양동초삼산분교장,2001,초등학교,미활용,855,8709,행정과,031-770-5231,경기도 양평군 양동면 도소리길44,경기도 양평군 양동면 삼산리632-11,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7731000,양평교육지원청,41,경기도,830,양평군,청운초갈운분교장,2000,초등학교,미활용,799,8206,행정과,031-770-5231,경기도 양평군 청운면 경강로4867,경기도 양평군 청운면 갈운리472,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7741000,이천교육지원청,41,경기도,500,이천시,율면초월포분교장,1994,초등학교,대부,403,9953,행정과,031-639-5673,경기도 이천시 율면 임오산로362번길74-10,경기도 이천시 율면 월포리608-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7741000,이천교육지원청,41,경기도,500,이천시,부발초백록분교장,2017,초등학교,자체활용,1756,14527,행정과,031-639-5673,경기도 이천시 부발읍 두무재로79번길21-22,경기도 이천시 부발읍 고백리42-3,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7741000,이천교육지원청,41,경기도,500,이천시,진가초모가분교장,2010,초등학교,미활용,1102,19448,행정과,031-639-5673,경기도 이천시 모가면 사실로1035,경기도 이천시 모가면 신갈리165-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7751000,용인교육지원청,41,경기도,461,용인시,남사초서촌분교장,1991,초등학교,대부,0,10169,재무관리과,031-8020-9356,경기도 용인시 처인구 남사읍 통삼로282-19,경기도 용인시 처인구 남사읍 통삼리238-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7751000,용인교육지원청,41,경기도,463,용인시,어정초동진원분교장,1999,초등학교,대부,0,2387,재무관리과,031-8020-9356,경기도 용인시 기흥구 언동로 125번길9-4,경기도 용인시 기흥구 중동 669,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7751000,용인교육지원청,41,경기도,463,용인시,기흥중,2019,중학교,자체활용,6495,12972,재무관리과,031-8020-9356,경기도 용인시 기흥구 신갈로138번길23,경기도 용인시 기흥구 신갈동 2-3,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,고삼초고동분교장,1994,초등학교,대부,0,10635,행정과,031-678-5271,경기도 안성시 고삼면 사동길32,경기도 안성시 고삼면 쌍지리769-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,양성초방축분교장,1994,초등학교,대부,721,5636,행정과,031-678-5271,경기도 안성시 양성면 한내로499,경기도 안성시 양성면 방축리187-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,장암초금산분교장,1995,초등학교,대부,696,9371,행정과,031-678-5271,경기도 안성시 일죽면 일생로275,경기도 안성시 일죽면 금산리232-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,공제초,1996,초등학교,대부,1111,18591,행정과,031-678-5271,경기도 안성시 공도읍 웅교3길27,경기도 안성시 공도읍 불당리63-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,장암초,1998,초등학교,대부,983,9129,행정과,031-678-5271,경기도 안성시 일죽면 장암초교길8,경기도 안성시 일죽면 장암리204,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,원곡초성은분교장,2018,초등학교,대부,640,8739,행정과,031-678-5271,경기도 안성시 원곡면 통심길92,경기도 안성시 원곡면 성은리35-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,구.백성초,2018,초등학교,자체활용,8469,24820,행정과,031-678-5271,경기도 안성시 백성2길59,경기도 안성시 금산동 119,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7761000,안성교육지원청,41,경기도,550,안성시,서삼초,2021,초등학교,자체활용,1911,11225,행정과,031-678-5271,경기도 안성시 보개면 보개원삼로1001,경기도 안성시 보개면 남풍리1070,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7602000,동두천양주교육지원청,41,경기도,250,동두천시,동두천초걸산분교장,1999,초등학교,미활용,0,2175,행정과,031-860-4371,,경기도 동두천시 걸산동 50-8,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7602000,동두천양주교육지원청,41,경기도,630,양주시,가납초현암분교장,1991,초등학교,미활용,0,6809,행정과,031-860-4371,,경기도 양주시 광적면 비암리231-4,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7602000,동두천양주교육지원청,41,경기도,630,양주시,유양초천성분교장,1991,초등학교,미활용,0,2030,행정과,031-860-4371,경기도 양주시 부흥로 1185번길15,경기도 양주시 유양동 725,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7621000,고양교육지원청,41,경기도,285,고양시,백마초장항분교장,2011,초등학교,자체활용,497,4355,재무관리과,031-900-2973,경기도 고양시 일산동구 장대길 64-27,경기도 고양시 일산동구 장항동580-20,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7621000,고양교육지원청,41,경기도,281,고양시,구.고양중,2013,중학교,자체활용,5035,19545,재무관리과,031-900-2973,경기도 고양시 덕양구 삼송로173,경기도 고양시 덕양구 삼송동45,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7621000,고양교육지원청,41,경기도,281,고양시,구.삼송초,2014,초등학교,대부,0,4679,재무관리과,031-900-2973,,경기도 고양시 덕양구 삼송동62,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7652000,구리남양주교육지원청,41,경기도,360,남양주시,가양초비금분교장,1989,초등학교,대부,113,957,재무관리과,031-550-6253,경기도 남양주시 수동면 비룡로1705번길29,경기도 남양주시 수동면 내방리325-3,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7652000,구리남양주교육지원청,41,경기도,360,남양주시,남양주송촌초시우분교장,1992,초등학교,대부,146,3738,재무관리과,031-550-6253,경기도 남양주시 조안면 고래산로413-77,경기도 남양주시 조안면 시우리122-20,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7652000,구리남양주교육지원청,41,경기도,360,남양주시,마석초녹촌분교장,2019,초등학교,대부,431,7392,재무관리과,031-550-6253,경기도 남양주시 화도읍 가구단지6길63-12,경기도 남양주시 화도읍 녹촌리272,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7681000,파주교육지원청,41,경기도,480,파주시,용운초,1996,초등학교,대부,1343,13171,행정과,031-940-7132,경기도 파주시 적성면 윗배우니길68,경기도 파주시 적성면 객현리385-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7681000,파주교육지원청,41,경기도,480,파주시,금곡초,1998,초등학교,대부,1017,9414,행정과,031-940-7132,경기도 파주시 법원읍 술이홀로1315,경기도 파주시 법원읍 금곡리336-5,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7681000,파주교육지원청,41,경기도,480,파주시,법원초,2019,초등학교,미활용,2326,13253,행정과,031-940-7132,경기도 파주시 법원읍 술이홀로970-9,경기도 파주시 법원읍 법원리500,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7681000,파주교육지원청,41,경기도,480,파주시,적성초,1998,초등학교,자체활용,1443,14716,행정과,031-940-7132,경기도 파주시 적성면 달빛길54,경기도 파주시 적성면 가월리114-5,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7681000,파주교육지원청,41,경기도,480,파주시,구.교하중,2006,중학교,자체활용,2231,20297,행정과,031-940-7132,경기도 파주시 교하로1290번길38,경기도 파주시 다율동 56-8,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7681000,파주교육지원청,41,경기도,480,파주시,신산초영장분교장,1994,초등학교,미활용,449,7473,행정과,031-940-7132,경기도 파주시 광탄면 쇠장이길21,경기도 파주시 광탄면 영장리256-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,연천왕산초마전분교장(A),1991,초등학교,대부,517,6033,행정과,031-839-0221,경기도 연천군 미산면 마동로59,경기도 연천군 미산면 동이리596-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,연천왕산초동중분교장,1991,초등학교,대부,0,7479,행정과,031-839-0221,경기도 연천군 왕징면 왕산로816,경기도 연천군 왕징면 동중리461-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,연천초고문분교장,2017,초등학교,대부,807,8937,행정과,031-839-0221,경기도 연천군 연천읍 현문로459,경기도 연천군 연천읍 고문리259-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,전곡초양원분교장,1991,초등학교,대부,551,11283,행정과,031-839-0221,경기도 연천군 전곡읍 양원로46번길20,경기도 연천군 전곡읍 양원리560,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,군남초북삼분교장,1991,초등학교,대부,259,4863,행정과,031-839-0221,경기도 연천군 왕징면 북삼로98,경기도 연천군 왕징면 북삼리160-4,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,옥계초,2000,초등학교,대부,1246,8114,행정과,031-839-0221,경기도 연천군 군남면 옥계안길24-43,경기도 연천군 군남면 옥계리475-4,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,백학초고랑포분교장,2002,초등학교,대부,1031,12979,행정과,031-839-0221,경기도 연천군 장남면 원당로87번길34,경기도 연천군 장남면 원당리678,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,연천왕산초마전분교장(B),2008,초등학교,대부,500,12878,행정과,031-839-0221,경기도 연천군 미산면 유노로164,경기도 연천군 미산면 유촌리625,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,구.군남초,2001,초등학교,대부,2150,12920,행정과,031-839-0221,경기도 연천군 군남면 군남로373,경기도 연천군 군남면 삼거리597,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,전곡초적동분교장,2018,초등학교,자체활용,745,8869,행정과,031-839-0221,경기도 연천군 전곡읍 첫마을길17,경기도 연천군 전곡읍 늘목리111-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7701000,연천교육지원청,41,경기도,800,연천군,구.대광중,2020,중학교,자체활용,2939,33545,행정과,031-839-0221,경기도 연천군 신서면 구시울길23,경기도 연천군 신서면 도신리228,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,삼정초금동분교장,1990,초등학교,대부,0,7538,행정과,031-539-0033,경기도 포천시 신북면 탑신로1148,경기도 포천시 신북면 금동리247-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,관인초사정분교장,1992,초등학교,대부,650,9787,행정과,031-539-0033,경기도 포천시 관인면 북원로371-115,경기도 포천시 관인면 사정리136-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,보장초,2015,초등학교,대부,1751,10152,행정과,031-539-0033,경기도 포천시 창수면 창동로115,경기도 포천시 창수면 오가리424,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,영북초보광분교장,1995,초등학교,대부,353,12834,행정과,031-539-0033,경기도 포천시 영북면 호국로3552번길21-15,경기도 포천시 영북면 야미리276,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,냉정초,1990,초등학교,미활용,3007,10762,행정과,031-539-0033,경기도 포천시 관인면 찬우물길201-47,경기도 포천시 관인면 냉정리339,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,영중초,2022,초등학교,자체활용,3247,16513,행정과,031-539-0033,경기도 포천시 영중면 호국로3054,경기도 포천시 영중면 성동리891-3,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,영평초,2022,초등학교,대부,2663,49937,행정과,031-539-0033,경기도 포천시 영중면 전영로1429번길5,경기도 포천시 영중면 영평리240,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7711000,포천교육지원청,41,경기도,650,포천시,금주초,2022,초등학교,자체활용,2209,15570,행정과,031-539-0033,경기도 포천시 영중면 궁들길50,경기도 포천시 영중면 금주리522-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,목동초광악분교장,1993,초등학교,대부,520,7362,행정과,031-580-5132,경기도 가평군 북면 노씨터길12,경기도 가평군 북면 화악리845,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,상색초두밀분교장,1994,초등학교,대부,1014,4103,행정과,031-580-5132,경기도 가평군 가평읍 태봉두밀로388,경기도 가평군 가평읍 두밀리11-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,청평초양진분교장,1994,초등학교,대부,639,2165,행정과,031-580-5132,경기도 가평군 청평면 호반로882,경기도 가평군 청평면 고성리777-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,목동초화악분교장,1994,초등학교,대부,1275,7558,행정과,031-580-5132,경기도 가평군 북면 화악지암길43-26,경기도 가평군 북면 화악리564-1,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,목동초백둔분교장,1995,초등학교,대부,0,14552,행정과,031-580-5132,,경기도 가평군 북면 백둔리371-2,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,조종초운악분교장,1999,초등학교,대부,900,9193,행정과,031-580-5132,경기도 가평군 조종면 명지산로83,경기도 가평군 조종면 운악리214-6,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,미원초엄소분교장,2000,초등학교,대부,211,1930,행정과,031-580-5132,경기도 가평군 설악면 묵안로181,경기도 가평군 설악면 엄소리234-30,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,구.목동초,1999,초등학교,대부,1734,11943,행정과,031-580-5132,경기도 가평군 북면 가화로1059,경기도 가평군 북면 목동리919,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,청평초회곡분교장,1994,초등학교,미활용,1230,5391,행정과,031-580-5132,경기도 가평군 설악면 유명로2285,경기도 가평군 설악면 회곡리528,2023-11-01,7530000,경기도교육청
7530000,경기도교육청,7721000,가평교육지원청,41,경기도,820,가평군,목동초도대분교장,1995,초등학교,미활용,732,7187,행정과,031-580-5132,경기도 가평군 북면 대촌들길61,경기도 가평군 북면 도대리139-4,2023-11-01,7530000,경기도교육청
8000000,충청북도교육청,8081000,진천교육지원청,43,충청북도,750,진천군,(구)옥동초,2014,초등학교,자체활용,2341,15100,행정과,043-530-5383,충청북도 진천군 덕산읍 인석로 381,충청북도 진천군 덕산면 옥동리 359-2,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8081000,진천교육지원청,43,충청북도,750,진천군,구정초 오상분교,2002,초등학교,대부,576.75,7390,행정과,043-530-5383,충청북도 진천군 초평면 연암길 136,충청북도 진천군 초평면 은암리 290-1,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8081000,진천교육지원청,43,충청북도,750,진천군,백곡초 성대분교,1999,초등학교,대부,1382.6,11233,행정과,043-530-5383,충청북도 진천군 백곡면 성대1길 6,충청북도 진천군 백곡면 성대리 498-2,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8081000,진천교육지원청,43,충청북도,750,진천군,성암초 연곡분교,1991,초등학교,미활용,359.4,5773,행정과,043-530-5383,충청북도 진천군 진천읍 보련골길 28,충청북도 진천군 진천읍 연곡리 191-1,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8081000,진천교육지원청,43,충청북도,750,진천군,(구)상신초,2019,초등학교,미활용,1841,16653,행정과,043-530-5383,충청북도 진천군 이월면 신정길 15,충청북도 진천군 이월면 신월리 317-16,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,113,청주시 흥덕구,현암초,1999,초등학교,자체활용,821.29,11843,재정과,043-299-3058,충청북도 청주시 흥덕구 수의로 221(현암동),충청북도 청주시 흥덕구 현암동 89,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,114,청주시 청원구,오창초 유리분교,2008,초등학교,자체활용,4917.4,19010,재정과,043-299-3058,충청북도 청주시 청원구 오창읍 두릉유리로 1375,충청북도 청주시 청원구 오창읍 유리 394,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,111,청주시 상당구,남일초 두산분교,2010,초등학교,자체활용,546.96,11289,재정과,043-299-3058,충청북도 청주시 상당구 남일면 두산길 53,충청북도 청주시 상당구 남일면 두산리 106-1,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,112,청주시 서원구,외천초,2012,초등학교,자체활용,3206.73,45378,재정과,043-299-3058,충청북도 청주시 서원구 남이면 부용외천2길 13-2,충청북도 청주시 서원구 남이면 부용외천리 290,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,112,청주시 서원구,남이초 구암분교,1992,초등학교,자체활용,6696.38,46973,재정과,043-299-3058,충청북도 청주시 서원구 남이면 구암길 52-7,충청북도 청주시 서원구 남이면 구암리 275,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,111,청주시 상당구,(구)주성중,2015,중학교,자체활용,9024.11,20300.6,재정과,043-299-3058,충청북도 청주시 상당구 대성로180번길 17(수동),충청북도 청주시 상당구 수동 133,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,112,청주시 서원구,(구)충청북도체육고,2014,고등학교,자체활용,25278,9695,재정과,043-299-3058,충청북도 청주시 서원구 흥덕로 53(사직동),충청북도 청주시 서원구 사직동 808-4,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,111,청주시 상당구,가덕중,2022,중학교,자체활용,4027.72,22141,재정과,043-299-3058,충청북도 청주시 상당구 가덕면 계산은행로 12,충청북도 청주시 상당구 가덕면 수곡리 255,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011001,청주교육지원청,43,충청북도,113,청주시 흥덕구,(구)복대초,2023,초등학교,자체활용,5988,18469,재정과,043-299-3058,충청북도 청주시 흥덕구 풍산로 167(복대동),충청북도 청주시 흥덕구 복대동 709-4,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,113,청주시 흥덕구,옥산초 호죽분교,1999,초등학교,대부,603.4,7720,재정과,043-299-3058,충청북도 청주시 흥덕구 옥산면 호죽길 98,충청북도 청주시 흥덕구 옥산면 호죽리 300-3,2023-12-05,8000000,충청북도교육청
8000000,충청북도교육청,8011000,청주교육지원청,43,충청북도,111,청주시 상당구,미원초 운암분교,1991,초등학교,대부,924.88,8827,재정과,043-299-3058,충청북도 청주시 상당구 미원면 운암길 60-37,충청북도 청주시 상당구 미원면 운암리 593,2023-12-05,8000000,충청북도교육청
